pos,desc_lis,img_lis,min,max_coll,voti,perc,area,ced,cod_naz,data_prec_elez,desc_naz,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,naz_sto,perc_vot,ric,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,83,"8,83",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,63,"6,70",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
18,LA SINISTRA,1-20190526000000-18.png,N,NA,61,"6,49",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,58,"6,17",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,36,"3,83",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,25,"2,66",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,16,"1,70",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,8,"0,85",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,4,"0,43",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,3,"0,32",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,2,"0,21",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,0,0,E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
15,SVP,1-20190526000000-15.png,S,11,0,0,E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"10,24",NULL,9,9,19,ESERCIZIO,30,30,Europee,940,528,449,977
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,639,"35,64",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,264,"14,72",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,240,"13,39",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,206,"11,49",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,153,"8,53",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
18,LA SINISTRA,1-20190526000000-18.png,N,NA,98,"5,47",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,59,"3,29",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,51,"2,84",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,26,"1,45",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,20,"1,12",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,12,"0,67",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,8,"0,45",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,7,"0,39",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,6,"0,33",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,4,"0,22",E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
15,SVP,1-20190526000000-15.png,S,11,0,0,E,NULL,233,2.0140525e+13,IRLANDA,20190527144943,2.0190526e+13,6778,8053,14831,SCRUTINI,N,NAZIONE,233,"12,74",NULL,12,0,84,ESERCIZIO,20,20,Europee,1793,859,1030,1889
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,76,"34,86",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,52,"23,85",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,29,"13,30",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,21,"9,63",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,11,"5,05",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,6,"2,75",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,6,"2,75",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
18,LA SINISTRA,1-20190526000000-18.png,N,NA,6,"2,75",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,3,"1,38",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,3,"1,38",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,2,"0,92",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,2,"0,92",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,1,"0,46",E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,0,0,E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,0,0,E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
15,SVP,1-20190526000000-15.png,S,11,0,0,E,S,255,2.0140525e+13,LETTONIA,20190527091906,2.0190526e+13,30,417,447,SCRUTINI,N,NAZIONE,255,"48,99",S,1,0,0,ESERCIZIO,5,5,Europee,218,24,195,219
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,27,"40,30",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
18,LA SINISTRA,1-20190526000000-18.png,N,NA,9,"13,43",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,8,"11,94",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,6,"8,96",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,6,"8,96",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,5,"7,46",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,3,"4,48",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,2,"2,99",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,1,"1,49",E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
15,SVP,1-20190526000000-15.png,S,11,0,0,E,S,254,2.0140525e+13,LITUANIA,20190527065810,2.0190526e+13,34,125,159,SCRUTINI,N,NAZIONE,254,"42,14",NULL,0,0,0,ESERCIZIO,5,5,Europee,67,19,48,67
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,1177,"38,79",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,526,"17,34",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,318,"10,48",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,302,"9,95",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,233,"7,68",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,204,"6,72",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,106,"3,49",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
18,LA SINISTRA,1-20190526000000-18.png,N,NA,61,"2,01",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,20,"0,66",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,19,"0,63",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,19,"0,63",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,17,"0,56",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,16,"0,53",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,8,"0,26",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
15,SVP,1-20190526000000-15.png,S,11,5,"0,16",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,2,"0,07",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,1,"0,03",E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,238,2.0140525e+13,LUSSEMBURGO,20190527090956,2.0190526e+13,8526,9636,18162,SCRUTINI,N,NAZIONE,238,"17,96",NULL,36,0,192,ESERCIZIO,25,25,Europee,3034,1520,1742,3262
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,168,"26,97",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,132,"21,19",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,112,"17,98",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,49,"7,87",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,49,"7,87",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,41,"6,58",E,NULL,239,2.0140525e+13,MALTA,20190527084613,2.0190526e+13,1621,2825,4446,SCRUTINI,N,NAZIONE,239,"14,17",S,2,0,5,ESERCIZIO,10,10,Europee,623,268,362,630
